		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
010111011  107   45  121   98   85  176   51  151 724.036962 0.000000 FAILURE  66
010111111 1057 1031 1050 1002  888 1008  898  989 18998.156633 0.000000 FAILURE  67
011000111  102  216  200  150  154  217  219  167 200.118611 0.000000 FAILURE  68
011001111  235  421  319  326  318  296  432  335 404.100537 0.000000 FAILURE  69
011010111  119  227  265   84  194  112  247  188 276.032336 0.000000 FAILURE  70
011011111  522  698  724  567  583  590  579  618 4677.855882 0.000000 FAILURE  71
011101111  343  368  299  323  315  346  334  369 311.085490 0.000000 FAILURE  72
011111111 2826 2611 2430 2446 2461 2393 2189 1898 160758.430552 0.000000 FAILURE  73
100000000 1876 2032 1495 1770 1954 1341 1197 1871 73862.100690 0.000000 FAILURE  74
100010000  242  138  131  166  153  979   61  193 2604.117842 0.000000 FAILURE  75
100100000  299  218  321  226  341  478  864  307 1958.242689 0.000000 FAILURE  76
100101000   86   17  177   26  145  166   63  241 751.665351 0.000000 FAILURE  77
100110000  119   93  209  173  126  193  535  701 1502.738097 0.000000 FAILURE  78
100111000   84  101   95   82  189   24  249   99 708.483084 0.000000 FAILURE  79
101000000  845  606 1233  517  615  581  522 1170 11565.394503 0.000000 FAILURE  80
101000100   12  102   96  104   53  148   70   47 976.993741 0.000000 FAILURE  81
101001000  132   73  123   97  125  166   64  144 597.104189 0.000000 FAILURE  82
101001100   59   55  104   96   76  125   47   72 942.903370 0.000000 FAILURE  83
101010000  167  201  105  211  280   95  116  218 291.842532 0.000000 FAILURE  84
101010100   58  110  114   34  195    6   46   72 1024.064212 0.000000 FAILURE  85
101011000  132  129  130   73  229   24   58  151 678.429202 0.000000 FAILURE  86
101011100   35  110  111  142   89    6   29  138 966.736762 0.000000 FAILURE  87
101100000  894  457  260  485  231  212  260  354 2285.492667 0.000000 FAILURE  88
101100100   90  135   33  142   88    5   58  109 953.772549 0.000000 FAILURE  89
101101000  163  152  126  138   89   23  143  117 591.572156 0.000000 FAILURE  90
101101100   78  135  174   36   51    6  124   67 964.026351 0.000000 FAILURE  91
101110000  186  226  227  197   88  192  137  175 209.999587 0.000000 FAILURE  92
101110100   84   73  173   34   18  135   29  177 923.426336 0.000000 FAILURE  93
101111000  156  232   51  107   18  159   41  251 693.540347 0.000000 FAILURE  94
101111100   85  396  277  275  196   52  374  320 475.665319 0.000000 FAILURE  95
110000000 1615 1825  973 1661  736  735  876  766 34197.458522 0.000000 FAILURE  96
110000010   22  142   32   35   94   52  110  193 968.300093 0.000000 FAILURE  97
110000100  199   37   32  131   18  162   18  192 908.587397 0.000000 FAILURE  98
110001000  260   64   45  204   17  180   43  258 721.502373 0.000000 FAILURE  99
110001010  142   28   26  131    0  161  142   49 985.133445 0.000000 FAILURE 100
110010000  251  155  157  199  215   57  311  203 252.696754 0.000000 FAILURE 101
110010010    0   28  120   36  111  142   65  302 968.575477 0.000000 FAILURE 102
110010100   56   45  121   35  128  142  101  338 792.878624 0.000000 FAILURE 103
110011000   72  113   86  220   41  136  208  323 562.983102 0.000000 FAILURE 104
110011010    0  123   27  145  130   11  368    0 1158.946038 0.000000 FAILURE 105
110100000  214  428 1039  330  358  440  321  282 3103.772780 0.000000 FAILURE 106
110100010   16  105  159  136    6  296   83    0 996.833011 0.000000 FAILURE 107
110100100  149   46  173  126   22  296  101   55 743.951432 0.000000 FAILURE 108
110101000  167  173  105  191  308   11  137  116 506.299626 0.000000 FAILURE 109
110101010   94  138  188    0  290   12   84    6 995.097035 0.000000 FAILURE 110
110101100  149  157  186   18  290   12   79   85 761.431936 0.000000 FAILURE 111
110110000  214  196  184  463  113   36  226  338 527.023301 0.000000 FAILURE 112
110110010  111  148   67  283    6   11  173  106 826.298542 0.000000 FAILURE 113
110110100  165  174  275   83    6   12  258   96 723.673667 0.000000 FAILURE 114
110111000  234  132  359   91   24  201  139  114 540.669617 0.000000 FAILURE 115
110111010  124   33  340    0    6  201   50  260 950.253994 0.000000 FAILURE 116
110111100  179  334   58   18   62  162   50  316 766.237379 0.000000 FAILURE 117
111000000  493  881  748 1496  912  460  772  565 13400.171605 0.000000 FAILURE 118
111000010  270   46   57  189    6  257   27  289 779.563827 0.000000 FAILURE 119
111000100  329   51   57  206    6  256  119  270 653.043071 0.000000 FAILURE 120
111000110  284   32   58  189  163   98  274   42 652.231748 0.000000 FAILURE 121
111001000  283   69  265   91  244  129  272  220 299.430409 0.000000 FAILURE 122
111001010   17   32  247   61  165  283   27  628 1408.274109 0.000000 FAILURE 123
111001100   17  194  101  239  130  161  417  311 546.113739 0.000000 FAILURE 124
111010000   68  347  368  257  245  628  191  169 902.160367 0.000000 FAILURE 125
111010010  205   33  280  249   18  592   27   61 1272.030194 0.000000 FAILURE 126
111010100  206  271  207  118  586   23   60   98 1018.880645 0.000000 FAILURE 127
111010110  128  254  308  186  399   23   27  217 600.771028 0.000000 FAILURE 128
111011000  251  252  144  657   35   30  167  456 1360.065033 0.000000 FAILURE 129
111011010  237  317  524   66   18   24  405   61 1162.640415 0.000000 FAILURE 130
111011100  302  149  568   41   17  401   99  284 1090.518510 0.000000 FAILURE 131
111100000  249  917  221  766  854  233  745  546 6099.739766 0.000000 FAILURE 132
111100010  584   68    0  400   18  464  350  236 1445.476315 0.000000 FAILURE 133
111100100  270   86  378   41  459  366  255  684 1438.300454 0.000000 FAILURE 134
111100110   17  400   44  464  401  137  966  256 3057.214946 0.000000 FAILURE 135
111101000  145  369  513  438  178 1153  155   79 4240.638879 0.000000 FAILURE 136
111101010  394  508  397  123 1177    0   43   44 4831.874749 0.000000 FAILURE 137
111101100  454  504   83 1174   41    6  460  449 5036.343892 0.000000 FAILURE 138
111101110  552  381  884   23   41  755   81  669 4580.856247 0.000000 FAILURE 139
111110000  682  763  146  494  502  542  673  863 5317.872779 0.000000 FAILURE 140
111110010  270   68  755  304  642  840  237 1764 13217.184501 0.000000 FAILURE 141
111110100  505  443  790  918  595 1851  137    6 15391.968196 0.000000 FAILURE 142
111110110  894  984 1151 1223   42   47  564  228 12424.731133 0.000000 FAILURE 143
111111000 1781  673  165  539  619 1029 1404 1001 22513.076592 0.000000 FAILURE 144
111111010  505 1170 1684 1567 1629 1395   64  142 34036.586839 0.000000 FAILURE 145
111111100 1526  687  441 1258 1960 2044 2232 1712 64380.978178 0.000000 FAILURE 146
