		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111011000  248  254  255  228  259  246  239  223  5.033694 0.753969 SUCCESS 129
111011010  236  260  249  273  244  241  256  268  8.034316 0.430125 SUCCESS 130
111011100  244  233  253  256  234  240  257  248  2.727886 0.950257 SUCCESS 131
111100000  253  251  237  253  242  243  221  248  3.436470 0.904064 SUCCESS 132
111100010  261  245  253  233  239  267  248  256  5.056996 0.751467 SUCCESS 133
111100100  251  255  255  230  251  217  243  233  5.894798 0.659015 SUCCESS 134
111100110  224  246  262  240  263  237  246  233  5.420291 0.711854 SUCCESS 135
111101000  252  279  221  243  254  249  246  234  8.649693 0.372703 SUCCESS 136
111101010  254  223  223  242  238  262  237  252  6.204075 0.624384 SUCCESS 137
111101100  264  248  245  243  256  244  238  215  6.096040 0.636475 SUCCESS 138
111101110  211  234  264  257  247  230  230  248  9.248123 0.321799 SUCCESS 139
111110000  233  241  246  251  242  230  229  256  3.211926 0.920363 SUCCESS 140
111110010  258  223  228  219  231  233  264  231 10.139942 0.255341 SUCCESS 141
111110100  259  240  233  245  245  235  268  223  6.198779 0.624977 SUCCESS 142
111110110  255  252  242  251  260  237  258  229  4.050787 0.852512 SUCCESS 143
111111000  231  233  255  245  254  254  235  282  9.015106 0.341023 SUCCESS 144
111111010  252  239  238  247  229  237  247  231  2.517112 0.960928 SUCCESS 145
111111100  240  221  248  250  238  268  246  263  6.645748 0.575290 SUCCESS 146
111111110  248  217  225  252  259  241  243  248  6.040963 0.642643 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  235  237  259  249  237  264  260  254  4.975440 0.760198 SUCCESS   0
000000011  249  231  287  241  222  253  252  233 11.854734 0.157804 SUCCESS   1
000000101  238  239  246  249  245  257  251  251  1.491838 0.992843 SUCCESS   2
000000111  268  246  275  220  231  240  239  259 10.784975 0.214183 SUCCESS   3
000001001  247  245  236  232  234  235  244  252  1.990706 0.981295 SUCCESS   4
000001011  232  253  246  241  243  254  247  234  1.900676 0.983907 SUCCESS   5
000001101  246  261  259  237  250  238  221  249  5.045345 0.752719 SUCCESS   6
000001111  268  218  244  216  258  235  241  253 10.201373 0.251176 SUCCESS   7
000010001  243  231  235  270  265  214  251  252 10.078510 0.259559 SUCCESS   8
000010011  225  249  251  232  255  236  248  268  5.732745 0.677140 SUCCESS   9
000010101  277  236  244  268  263  231  282  268 18.005321 0.021187 SUCCESS  10
000010111  260  240  247  235  241  237  259  238  2.880406 0.941637 SUCCESS  11
000011001  243  210  254  244  236  262  279  243 12.143887 0.144899 SUCCESS  12
000011011  218  250  244  215  234  254  247  269 10.135705 0.255630 SUCCESS  13
000011101  225  230  237  247  214  238  254  247  7.096953 0.526209 SUCCESS  14
000011111  247  244  250  220  270  250  239  258  6.556778 0.585117 SUCCESS  15
000100011  249  225  259  253  265  226  243  248  6.228436 0.621661 SUCCESS  16
000100101  268  262  260  239  213  229  242  212 14.412624 0.071625 SUCCESS  17
000100111  238  262  220  263  233  251  235  276 10.869708 0.209192 SUCCESS  18
000101001  225  272  231  238  247  261  245  241  7.016456 0.534858 SUCCESS  19
000101011  259  259  245  271  274  230  267  272 15.073545 0.057731 SUCCESS  20
000101101  234  271  253  235  250  253  240  234  5.167150 0.739571 SUCCESS  21
000101111  244  241  237  246  275  250  238  240  4.687347 0.790410 SUCCESS  22
000110011  246  228  246  238  260  245  260  223  5.319670 0.722927 SUCCESS  23
000110101  253  223  276  228  234  256  239  236  9.053236 0.337825 SUCCESS  24
000110111  230  244  223  255  202  237  249  238 11.229825 0.189014 SUCCESS  25
000111001  266  235  242  260  247  255  234  238  4.596258 0.799727 SUCCESS  26
000111011  223  255  227  248  226  255  247  213  9.730044 0.284487 SUCCESS  27
000111101  250  237  245  220  260  243  214  257  8.450569 0.390738 SUCCESS  28
000111111  238  232  255  259  250  249  243  244  2.472627 0.962995 SUCCESS  29
001000011  234  253  249  214  235  251  237  257  6.183950 0.626635 SUCCESS  30
001000101  244  255  219  244  277  225  233  223 11.719161 0.164181 SUCCESS  31
001000111  243  225  259  270  245  252  218  249  8.587202 0.378306 SUCCESS  32
001001011  254  252  252  233  250  226  216  229  7.321497 0.502376 SUCCESS  33
001001101  238  233  228  255  250  256  253  241  3.404694 0.906459 SUCCESS  34
001001111  243  262  244  273  224  265  254  261 10.073214 0.259925 SUCCESS  35
001010011  248  276  224  227  235  254  217  222 13.283551 0.102459 SUCCESS  36
001010101  239  227  247  255  247  239  236  267  4.532708 0.806152 SUCCESS  37
001010111  257  252  218  255  248  235  251  249  5.075002 0.749531 SUCCESS  38
001011011  241  252  274  230  241  243  225  220  8.992863 0.342898 SUCCESS  39
001011101  261  229  252  242  235  257  263  253  5.355681 0.718971 SUCCESS  40
001011111  258  250  250  236  256  228  239  238  3.357032 0.909998 SUCCESS  41
001100101  241  213  255  261  219  238  273  260 13.286729 0.102358 SUCCESS  42
001100111  236  231  256  228  237  241  260  233  4.557069 0.803697 SUCCESS  43
001101011  247  227  248  252  247  248  248  228  2.867696 0.942384 SUCCESS  44
001101101  222  223  269  210  262  271  239  248 16.108352 0.040855 SUCCESS  45
001101111  223  219  235  259  242  240  242  263  7.475076 0.486346 SUCCESS  46
001110101  227  251  244  272  250  231  236  264  7.564046 0.477170 SUCCESS  47
001110111  236  244  192  253  251  260  253  229 14.695422 0.065345 SUCCESS  48
001111011  220  228  244  231  273  211  243  247 12.518832 0.129513 SUCCESS  49
001111101  253  247  264  221  236  243  251  257  5.495491 0.703539 SUCCESS  50
001111111  256  236  251  268  226  248  259  252  6.147939 0.630665 SUCCESS  51
010000011  251  221  254  233  273  219  236  270 12.726429 0.121615 SUCCESS  52
010000111  227  259  235  242  255  254  245  238  3.628179 0.889017 SUCCESS  53
010001011  226  236  228  277  267  253  250  237 10.263864 0.246992 SUCCESS  54
010001111  254  258  243  258  225  247  218  250  6.672227 0.572374 SUCCESS  55
010010011  230  238  250  247  233  247  261  265  4.797500 0.778984 SUCCESS  56
010010111  241  266  250  236  250  243  247  240  2.753306 0.948873 SUCCESS  57
010011011  252  226  245  261  259  254  252  257  5.179860 0.738191 SUCCESS  58
010011111  246  253  238  249  237  277  232  258  6.840634 0.553921 SUCCESS  59
010100011  231  262  249  231  232  255  234  221  6.737895 0.565158 SUCCESS  60
010100111  235  244  230  222  256  249  240  235  4.395016 0.819842 SUCCESS  61
010101011  238  240  268  235  234  255  244  242  3.953343 0.861308 SUCCESS  62
010101111  281  265  241  244  234  244  239  245  8.197428 0.414426 SUCCESS  63
010110011  223  263  265  232  231  245  260  240  7.741986 0.459071 SUCCESS  64
010110111  250  244  266  233  256  234  238  241  3.930042 0.863380 SUCCESS  65
010111011  258  235  263  248  229  227  238  259  6.049436 0.641694 SUCCESS  66
010111111  266  246  233  249  253  243  240  230  3.923687 0.863942 SUCCESS  67
011000111  263  234  218  254  241  252  256  250  6.296222 0.614088 SUCCESS  68
011001111  230  219  272  222  243  232  286  247 16.977928 0.030340 SUCCESS  69
011010111  224  233  257  263  228  245  257  240  6.331175 0.610188 SUCCESS  70
011011111  236  241  243  261  234  257  232  256  3.889793 0.866927 SUCCESS  71
011101111  240  232  228  249  253  243  245  255  2.740596 0.949567 SUCCESS  72
011111111  265  239  243  259  264  253  238  259  6.003892 0.646796 SUCCESS  73
100000000  235  237  259  249  237  264  260  254  4.975440 0.760198 SUCCESS  74
100010000  237  240  244  239  257  228  237  251  2.617733 0.956015 SUCCESS  75
100100000  230  240  237  232  243  249  237  266  4.103745 0.847644 SUCCESS  76
100101000  256  248  266  241  232  236  247  221  5.932928 0.654745 SUCCESS  77
100110000  234  237  243  284  242  234  261  239  9.162330 0.328788 SUCCESS  78
100111000  242  256  279  223  241  229  257  238  9.531980 0.299422 SUCCESS  79
101000000  262  254  236  229  234  242  230  237  4.529531 0.806471 SUCCESS  80
101000100  253  291  256  242  230  214  224  258 17.481033 0.025472 SUCCESS  81
101001000  267  228  239  241  253  227  254  241  5.501846 0.702835 SUCCESS  82
101001100  271  240  251  253  220  236  228  241  7.554513 0.478149 SUCCESS  83
101010000  263  246  231  226  243  247  245  267  5.906449 0.657710 SUCCESS  84
101010100  257  228  242  260  233  249  233  255  4.541181 0.805299 SUCCESS  85
101011000  260  260  246  241  254  245  266  276  8.939905 0.347391 SUCCESS  86
101011100  231  234  229  264  223  238  242  249  5.976354 0.649881 SUCCESS  87
101100000  232  213  233  262  248  256  247  232  7.924163 0.440913 SUCCESS  88
101100100  234  246  245  246  306  261  239  248 18.068871 0.020716 SUCCESS  89
101101000  221  255  242  239  241  225  243  232  5.116309 0.745076 SUCCESS  90
101101100  232  215  232  255  254  282  240  248 11.967006 0.152682 SUCCESS  91
101110000  253  232  233  253  240  223  248  235  4.193774 0.839231 SUCCESS  92
101110100  239  242  258  263  260  252  249  208  9.415471 0.308468 SUCCESS  93
101111000  244  232  274  248  240  246  246  246  4.584607 0.800910 SUCCESS  94
101111100  228  251  241  238  232  269  221  248  7.075770 0.528480 SUCCESS  95
110000000  229  226  273  247  226  250  283  252 14.131945 0.078390 SUCCESS  96
110000010  238  255  223  262  236  234  234  240  5.124783 0.744160 SUCCESS  97
110000100  246  238  264  228  244  240  256  233  4.142934 0.844003 SUCCESS  98
110001000  219  234  260  235  272  227  218  237 12.170366 0.143763 SUCCESS  99
110001010  235  254  247  247  238  249  277  262  7.028107 0.533603 SUCCESS 100
110010000  218  251  254  228  231  253  245  247  5.708384 0.679859 SUCCESS 101
110010010  228  261  215  258  253  264  240  234  9.231176 0.323171 SUCCESS 102
110010100  271  213  269  235  233  223  232  234 13.610834 0.092490 SUCCESS 103
110011000  238  246  250  250  226  249  252  235  2.574307 0.958176 SUCCESS 104
110011010  259  251  262  247  244  258  254  230  4.600495 0.799297 SUCCESS 105
